['-0.40', '-0.03', '+0.05', '-0.02', 1]
['-0.07', '-0.14', '-0.02', '-0.09', 1]
['-0.08', '-0.34', '-0.02', '+0.20', 0]
['-0.08', '-0.14', '-0.02', '-0.10', 1]
['-0.09', '-0.33', '-0.02', '+0.18', 0]
['-0.09', '-0.14', '-0.02', '-0.12', 1]
['-0.10', '-0.33', '-0.02', '+0.17', 0]
['-0.10', '-0.14', '-0.01', '-0.13', 1]
['-0.10', '-0.33', '-0.02', '+0.16', 0]
['-0.11', '-0.14', '-0.01', '-0.14', 1]
['-0.11', '-0.33', '-0.02', '+0.15', 0]
['-0.12', '-0.14', '-0.01', '-0.15', 1]
['-0.12', '-0.33', '-0.02', '+0.14', 0]
['-0.13', '-0.14', '-0.01', '-0.16', 1]
['-0.13', '-0.33', '-0.02', '+0.13', 0]
['-0.14', '-0.14', '-0.01', '-0.17', 1]
['-0.14', '-0.33', '-0.02', '+0.12', 0]
['-0.15', '-0.14', '-0.02', '-0.18', 1]
['-0.15', '-0.33', '-0.02', '+0.11', 0]
['-0.16', '-0.14', '-0.02', '-0.19', 1]
['-0.16', '-0.33', '-0.02', '+0.10', 0]
['-0.17', '-0.14', '-0.02', '-0.20', 1]
['-0.17', '-0.33', '-0.02', '+0.09', 0]
['-0.18', '-0.13', '-0.02', '-0.21', 1]
['-0.18', '-0.33', '-0.02', '+0.08', 0]
['-0.19', '-0.13', '-0.02', '-0.22', 1]
['-0.19', '-0.33', '-0.03', '+0.06', 0]
['-0.20', '-0.13', '-0.03', '-0.24', 1]
['-0.20', '-0.33', '-0.03', '+0.04', 0]
['-0.21', '-0.13', '-0.03', '-0.26', 1]
['-0.21', '-0.33', '-0.04', '+0.03', 0]
['-0.21', '-0.52', '-0.03', '+0.31', 0]
['-0.22', '-0.33', '-0.03', '+0.00', 1]
['-0.23', '-0.52', '-0.03', '+0.29', 0]
['-0.24', '-0.33', '-0.02', '-0.01', 1]
['-0.25', '-0.52', '-0.02', '+0.27', 0]
['-0.26', '-0.33', '-0.02', '-0.03', 1]
['-0.27', '-0.52', '-0.02', '+0.26', 0]
['-0.28', '-0.32', '-0.01', '-0.04', 1]
['-0.28', '-0.52', '-0.01', '+0.25', 0]
['-0.29', '-0.32', '-0.01', '-0.05', 1]
['-0.30', '-0.52', '-0.01', '+0.24', 0]
['-0.31', '-0.32', '-0.00', '-0.05', 1]
['-0.32', '-0.52', '-0.01', '+0.24', 0]
['-0.33', '-0.32', '-0.00', '-0.06', 1]
['-0.33', '-0.52', '-0.00', '+0.23', 0]
['-0.34', '-0.32', '+0.00', '-0.06', 1]
['-0.35', '-0.52', '+0.00', '+0.23', 0]
['-0.36', '-0.32', '+0.01', '-0.06', 1]
['-0.37', '-0.52', '+0.00', '+0.24', 0]
['-0.38', '-0.32', '+0.01', '-0.05', 1]
['-0.38', '-0.52', '+0.01', '+0.24', 0]
['-0.39', '-0.32', '+0.01', '-0.05', 1]
['-0.40', '-0.52', '+0.01', '+0.25', 0]
['-0.41', '-0.32', '+0.02', '-0.04', 1]
['-0.42', '-0.52', '+0.02', '+0.26', 0]
['-0.43', '-0.32', '+0.02', '-0.03', 1]
['-0.43', '-0.52', '+0.02', '+0.27', 0]
['-0.44', '-0.33', '+0.03', '-0.02', 1]
['-0.45', '-0.52', '+0.03', '+0.28', 0]
['-0.46', '-0.33', '+0.03', '-0.00', 1]
['-0.47', '-0.52', '+0.03', '+0.30', 0]
['-0.48', '-0.33', '+0.04', '+0.02', 1]
['-0.48', '-0.13', '+0.04', '-0.26', 1]
['-0.49', '-0.33', '+0.03', '+0.04', 0]
['-0.49', '-0.13', '+0.03', '-0.24', 1]
['-0.50', '-0.33', '+0.03', '+0.06', 0]
['-0.50', '-0.13', '+0.03', '-0.22', 1]
['-0.51', '-0.33', '+0.03', '+0.08', 0]
['-0.51', '-0.14', '+0.03', '-0.20', 1]
['-0.52', '-0.33', '+0.02', '+0.10', 0]
['-0.52', '-0.14', '+0.02', '-0.19', 1]
['-0.52', '-0.33', '+0.02', '+0.11', 0]
['-0.53', '-0.14', '+0.02', '-0.17', 1]
['-0.53', '-0.33', '+0.02', '+0.13', 0]
['-0.54', '-0.14', '+0.02', '-0.16', 1]
['-0.54', '-0.33', '+0.02', '+0.14', 0]
['-0.55', '-0.14', '+0.02', '-0.15', 1]
['-0.55', '-0.33', '+0.02', '+0.15', 0]
['-0.56', '-0.14', '+0.02', '-0.13', 1]
['-0.56', '-0.33', '+0.02', '+0.17', 0]
['-0.57', '-0.14', '+0.02', '-0.12', 1]
['-0.57', '-0.33', '+0.02', '+0.18', 0]
['-0.58', '-0.14', '+0.02', '-0.11', 1]
['-0.58', '-0.34', '+0.02', '+0.19', 0]
['-0.59', '-0.14', '+0.03', '-0.09', 1]
['-0.59', '-0.34', '+0.02', '+0.21', 0]
['-0.60', '-0.14', '+0.03', '-0.08', 1]
['-0.60', '-0.34', '+0.03', '+0.23', 0]
['-0.61', '-0.14', '+0.03', '-0.06', 1]
['-0.61', '-0.34', '+0.03', '+0.24', 0]
['-0.62', '-0.14', '+0.04', '-0.04', 1]
['-0.62', '-0.34', '+0.03', '+0.27', 0]
['-0.63', '-0.14', '+0.04', '-0.02', 1]
['-0.63', '-0.34', '+0.04', '+0.29', 0]
['-0.64', '-0.14', '+0.05', '+0.01', 1]
['-0.64', '+0.05', '+0.05', '-0.27', 1]
['-0.64', '-0.15', '+0.04', '+0.04', 0]
['-0.64', '+0.05', '+0.04', '-0.24', 1]
['-0.64', '-0.15', '+0.04', '+0.06', 0]
['-0.64', '+0.05', '+0.04', '-0.22', 1]
['-0.64', '-0.15', '+0.03', '+0.09', 0]
['-0.64', '+0.05', '+0.03', '-0.20', 1]
['-0.64', '-0.15', '+0.03', '+0.11', 0]
['-0.65', '+0.05', '+0.03', '-0.18', 1]
['-0.65', '-0.15', '+0.03', '+0.13', 0]
['-0.65', '+0.04', '+0.03', '-0.16', 1]
['-0.65', '-0.15', '+0.03', '+0.15', 0]
['-0.65', '+0.04', '+0.03', '-0.14', 1]
['-0.65', '-0.15', '+0.03', '+0.16', 0]
['-0.65', '+0.04', '+0.03', '-0.12', 1]
['-0.65', '-0.15', '+0.03', '+0.18', 0]
['-0.66', '+0.04', '+0.03', '-0.10', 1]
['-0.65', '-0.15', '+0.03', '+0.20', 0]
['-0.66', '+0.04', '+0.04', '-0.08', 1]
['-0.66', '-0.15', '+0.03', '+0.22', 0]
['-0.66', '+0.04', '+0.04', '-0.06', 1]
['-0.66', '-0.16', '+0.04', '+0.25', 0]
['-0.66', '+0.04', '+0.04', '-0.03', 1]
['-0.66', '-0.16', '+0.04', '+0.27', 0]
['-0.66', '+0.04', '+0.05', '-0.01', 1]
['-0.66', '+0.23', '+0.05', '-0.29', 1]
['-0.66', '+0.04', '+0.04', '+0.02', 0]
['-0.66', '+0.23', '+0.04', '-0.26', 1]
['-0.65', '+0.04', '+0.04', '+0.05', 0]
['-0.65', '+0.23', '+0.04', '-0.24', 1]
['-0.65', '+0.03', '+0.03', '+0.07', 0]
['-0.65', '+0.23', '+0.03', '-0.21', 1]
['-0.64', '+0.03', '+0.03', '+0.09', 0]
['-0.64', '+0.23', '+0.03', '-0.19', 1]
['-0.64', '+0.03', '+0.03', '+0.11', 0]
['-0.64', '+0.23', '+0.03', '-0.18', 1]
['-0.63', '+0.03', '+0.03', '+0.13', 0]
['-0.63', '+0.23', '+0.03', '-0.16', 1]
['-0.63', '+0.03', '+0.02', '+0.14', 0]
['-0.63', '+0.23', '+0.03', '-0.14', 1]
['-0.62', '+0.03', '+0.02', '+0.16', 0]
['-0.62', '+0.22', '+0.03', '-0.13', 1]
['-0.62', '+0.03', '+0.03', '+0.18', 0]
['-0.62', '+0.22', '+0.03', '-0.11', 1]
['-0.61', '+0.03', '+0.03', '+0.19', 0]
['+0.01', '+0.15', '+0.02', '-0.28', 1]
['+0.02', '-0.04', '+0.02', '+0.02', 0]
['+0.02', '+0.15', '+0.02', '-0.26', 1]
['+0.02', '-0.04', '+0.01', '+0.04', 0]
['+0.02', '+0.15', '+0.01', '-0.25', 1]
['+0.02', '-0.04', '+0.01', '+0.04', 0]
['+0.02', '+0.15', '+0.01', '-0.25', 1]
['+0.02', '-0.04', '+0.00', '+0.05', 0]
['+0.02', '+0.15', '+0.01', '-0.24', 1]
['+0.03', '-0.04', '+0.00', '+0.05', 0]
['+0.03', '+0.15', '+0.00', '-0.24', 1]
['+0.03', '-0.04', '-0.00', '+0.05', 0]
['+0.03', '+0.15', '-0.00', '-0.24', 1]
['+0.03', '-0.04', '-0.01', '+0.05', 0]
['+0.03', '+0.15', '-0.01', '-0.24', 1]
['+0.03', '-0.04', '-0.01', '+0.05', 0]
['+0.03', '+0.15', '-0.01', '-0.25', 1]
['+0.04', '-0.04', '-0.01', '+0.04', 0]
['+0.03', '+0.15', '-0.01', '-0.26', 1]
['+0.04', '-0.04', '-0.02', '+0.03', 0]
['+0.04', '+0.15', '-0.02', '-0.27', 1]
['+0.04', '-0.04', '-0.02', '+0.02', 0]
['+0.04', '+0.15', '-0.02', '-0.28', 1]
['+0.04', '-0.04', '-0.03', '+0.01', 0]
['+0.04', '+0.15', '-0.03', '-0.30', 1]
['+0.04', '-0.04', '-0.03', '-0.01', 0]
['+0.04', '-0.24', '-0.03', '+0.27', 0]
['+0.04', '-0.04', '-0.03', '-0.03', 1]
['+0.04', '-0.23', '-0.03', '+0.25', 0]
['+0.03', '-0.04', '-0.03', '-0.05', 1]
['+0.03', '-0.23', '-0.03', '+0.23', 0]
['+0.03', '-0.04', '-0.02', '-0.07', 1]
['+0.03', '-0.23', '-0.02', '+0.22', 0]
['+0.02', '-0.04', '-0.02', '-0.08', 1]
['+0.02', '-0.23', '-0.02', '+0.20', 0]
['+0.02', '-0.04', '-0.02', '-0.10', 1]
['+0.02', '-0.23', '-0.02', '+0.19', 0]
['+0.01', '-0.04', '-0.01', '-0.11', 1]
['+0.01', '-0.23', '-0.02', '+0.18', 0]
['+0.01', '-0.04', '-0.01', '-0.12', 1]
['+0.01', '-0.23', '-0.02', '+0.17', 0]
['+0.00', '-0.04', '-0.01', '-0.13', 1]
['-0.00', '-0.23', '-0.01', '+0.16', 0]
['-0.00', '-0.04', '-0.01', '-0.13', 1]
['-0.01', '-0.23', '-0.01', '+0.16', 0]
['-0.01', '-0.03', '-0.01', '-0.14', 1]
['-0.01', '-0.23', '-0.01', '+0.15', 0]
['-0.02', '-0.03', '-0.01', '-0.15', 1]
['-0.02', '-0.23', '-0.01', '+0.14', 0]
['-0.02', '-0.03', '-0.01', '-0.16', 1]
['-0.02', '-0.23', '-0.01', '+0.13', 0]
['-0.03', '-0.03', '-0.01', '-0.16', 1]
['-0.03', '-0.23', '-0.01', '+0.12', 0]
['-0.03', '-0.03', '-0.01', '-0.17', 1]
['-0.03', '-0.23', '-0.02', '+0.12', 0]
['-0.04', '-0.03', '-0.01', '-0.18', 1]
['-0.04', '-0.23', '-0.02', '+0.11', 0]
['-0.04', '-0.03', '-0.01', '-0.19', 1]
['-0.04', '-0.23', '-0.02', '+0.10', 0]
['-0.05', '-0.03', '-0.02', '-0.20', 1]
['-0.05', '-0.23', '-0.02', '+0.09', 0]
['-0.05', '-0.03', '-0.02', '-0.21', 1]
['-0.05', '-0.23', '-0.02', '+0.07', 0]
['-0.06', '-0.03', '-0.02', '-0.23', 1]
['-0.06', '-0.23', '-0.03', '+0.06', 0]
['-0.06', '-0.03', '-0.02', '-0.24', 1]
['-0.06', '-0.22', '-0.03', '+0.04', 0]
['-0.07', '-0.42', '-0.03', '+0.33', 0]
['-0.08', '-0.22', '-0.02', '+0.03', 1]
['-0.08', '-0.42', '-0.02', '+0.31', 0]
['-0.09', '-0.22', '-0.02', '+0.01', 1]
['-0.09', '-0.42', '-0.02', '+0.30', 0]
['-0.10', '-0.22', '-0.01', '+0.00', 1]
['-0.11', '-0.42', '-0.01', '+0.29', 0]
['-0.11', '-0.22', '-0.00', '-0.00', 1]
['-0.12', '-0.42', '-0.00', '+0.29', 0]
['-0.13', '-0.22', '+0.00', '-0.01', 1]
['-0.13', '-0.42', '+0.00', '+0.29', 0]
['-0.14', '-0.22', '+0.01', '-0.00', 1]
['-0.14', '-0.42', '+0.01', '+0.29', 0]
['-0.15', '-0.22', '+0.01', '+0.00', 1]
['-0.16', '-0.42', '+0.01', '+0.30', 0]
['-0.17', '-0.22', '+0.02', '+0.01', 1]
['-0.17', '-0.42', '+0.02', '+0.31', 0]
['-0.18', '-0.22', '+0.03', '+0.02', 1]
['-0.18', '-0.42', '+0.03', '+0.32', 0]
['-0.19', '-0.22', '+0.03', '+0.04', 1]
['-0.20', '-0.42', '+0.03', '+0.34', 0]
['-0.20', '-0.23', '+0.04', '+0.06', 1]
['-0.21', '-0.03', '+0.04', '-0.22', 1]
['-0.21', '-0.23', '+0.04', '+0.08', 0]
['-0.21', '-0.03', '+0.04', '-0.20', 1]
['-0.21', '-0.23', '+0.03', '+0.11', 0]
['-0.22', '-0.03', '+0.04', '-0.17', 1]
['-0.22', '-0.23', '+0.03', '+0.13', 0]
['-0.22', '-0.03', '+0.04', '-0.15', 1]
['-0.22', '-0.23', '+0.03', '+0.15', 0]
['-0.23', '-0.04', '+0.04', '-0.13', 1]
['-0.23', '-0.23', '+0.03', '+0.17', 0]
['-0.23', '-0.04', '+0.04', '-0.11', 1]
['-0.24', '-0.23', '+0.03', '+0.20', 0]
['-0.24', '-0.04', '+0.04', '-0.08', 1]
['-0.24', '-0.23', '+0.04', '+0.22', 0]
['-0.25', '-0.04', '+0.04', '-0.06', 1]
['-0.25', '-0.23', '+0.04', '+0.25', 0]
['-0.25', '-0.04', '+0.05', '-0.03', 1]
['-0.25', '-0.24', '+0.04', '+0.27', 0]
['-0.26', '-0.04', '+0.05', '-0.01', 1]
['-0.26', '-0.24', '+0.05', '+0.30', 0]
['-0.26', '-0.04', '+0.06', '+0.03', 1]
['-0.26', '+0.15', '+0.06', '-0.25', 1]
['-0.26', '-0.04', '+0.05', '+0.06', 0]
['-0.26', '+0.15', '+0.05', '-0.22', 1]
['-0.26', '-0.05', '+0.05', '+0.09', 0]
['-0.26', '+0.15', '+0.05', '-0.18', 1]
['-0.26', '-0.05', '+0.05', '+0.12', 0]
['-0.26', '+0.15', '+0.05', '-0.15', 1]
['-0.25', '-0.05', '+0.05', '+0.15', 0]
['-0.25', '+0.15', '+0.05', '-0.12', 1]
['-0.25', '-0.05', '+0.05', '+0.18', 0]
['-0.25', '+0.14', '+0.05', '-0.09', 1]
['-0.25', '-0.05', '+0.05', '+0.22', 0]
['-0.25', '+0.14', '+0.05', '-0.06', 1]
['-0.25', '-0.05', '+0.05', '+0.25', 0]
['-0.25', '+0.14', '+0.06', '-0.03', 1]
['-0.25', '+0.34', '+0.06', '-0.30', 1]
['-0.24', '+0.14', '+0.05', '+0.01', 0]
['-0.24', '+0.33', '+0.05', '-0.27', 1]
['-0.23', '+0.14', '+0.04', '+0.04', 0]
['-0.23', '+0.33', '+0.05', '-0.24', 1]
['-0.22', '+0.14', '+0.04', '+0.07', 0]
['-0.22', '+0.33', '+0.04', '-0.21', 1]
['-0.21', '+0.14', '+0.04', '+0.09', 0]
['-0.21', '+0.33', '+0.04', '-0.19', 1]
['-0.20', '+0.14', '+0.04', '+0.12', 0]
['-0.20', '+0.33', '+0.04', '-0.16', 1]
['-0.19', '+0.13', '+0.03', '+0.14', 0]
['-0.19', '+0.33', '+0.04', '-0.14', 1]
['-0.18', '+0.13', '+0.03', '+0.16', 0]
['-0.18', '+0.33', '+0.04', '-0.12', 1]
['-0.17', '+0.13', '+0.04', '+0.19', 0]
['-0.17', '+0.33', '+0.04', '-0.09', 1]
['-0.16', '+0.52', '+0.04', '-0.37', 1]
['-0.15', '+0.33', '+0.03', '-0.07', 0]
['-0.15', '+0.52', '+0.03', '-0.35', 1]
['-0.14', '+0.32', '+0.02', '-0.05', 0]
['-0.13', '+0.52', '+0.02', '-0.34', 1]
['-0.12', '+0.32', '+0.01', '-0.04', 0]
['-0.11', '+0.52', '+0.01', '-0.33', 1]
['-0.10', '+0.32', '+0.01', '-0.03', 0]
['-0.10', '+0.52', '+0.01', '-0.32', 1]
['-0.09', '+0.32', '-0.00', '-0.03', 0]
['-0.08', '+0.52', '-0.00', '-0.32', 1]
['-0.07', '+0.32', '-0.01', '-0.03', 0]
['-0.06', '+0.52', '-0.01', '-0.32', 1]
['-0.05', '+0.32', '-0.01', '-0.03', 0]
['-0.05', '+0.52', '-0.01', '-0.33', 1]
['-0.04', '+0.32', '-0.02', '-0.04', 0]
['-0.03', '+0.52', '-0.02', '-0.34', 1]
['-0.02', '+0.32', '-0.03', '-0.05', 0]
['-0.01', '+0.52', '-0.03', '-0.35', 1]
['-0.00', '+0.33', '-0.04', '-0.07', 0]
['+0.00', '+0.52', '-0.04', '-0.37', 1]
['+0.01', '+0.33', '-0.05', '-0.09', 0]
['+0.02', '+0.13', '-0.05', '+0.18', 0]
['+0.02', '+0.33', '-0.04', '-0.12', 1]
['+0.03', '+0.13', '-0.05', '+0.15', 0]
['+0.03', '+0.33', '-0.04', '-0.15', 1]
['+0.04', '+0.13', '-0.05', '+0.13', 0]
['+0.04', '+0.33', '-0.04', '-0.18', 1]
['+0.05', '+0.14', '-0.05', '+0.10', 0]
['+0.05', '+0.33', '-0.05', '-0.21', 1]
['+0.06', '+0.14', '-0.05', '+0.07', 0]
['+0.06', '+0.33', '-0.05', '-0.24', 1]
['+0.07', '+0.14', '-0.05', '+0.04', 0]
['+0.07', '+0.33', '-0.05', '-0.27', 1]
['+0.08', '+0.14', '-0.06', '+0.00', 0]
['+0.08', '+0.34', '-0.06', '-0.31', 1]
['+0.09', '+0.14', '-0.06', '-0.03', 0]
['+0.09', '+0.34', '-0.06', '-0.34', 1]
['+0.10', '+0.14', '-0.07', '-0.07', 0]
['+0.10', '-0.05', '-0.07', '+0.20', 0]
['+0.10', '+0.15', '-0.07', '-0.12', 1]
['+0.10', '-0.05', '-0.07', '+0.15', 0]
['+0.10', '+0.15', '-0.07', '-0.16', 1]
['+0.10', '-0.05', '-0.07', '+0.11', 0]
['+0.10', '+0.15', '-0.07', '-0.20', 1]
['+0.11', '-0.04', '-0.07', '+0.07', 0]
['+0.10', '+0.15', '-0.07', '-0.25', 1]
['+0.11', '-0.04', '-0.08', '+0.02', 0]
['+0.11', '+0.15', '-0.08', '-0.30', 1]
['+0.11', '-0.04', '-0.08', '-0.03', 0]
['+0.11', '-0.23', '-0.08', '+0.24', 0]
['+0.10', '-0.04', '-0.08', '-0.08', 1]
['+0.10', '-0.23', '-0.08', '+0.19', 0]
['+0.10', '-0.04', '-0.08', '-0.13', 1]
['+0.10', '-0.23', '-0.08', '+0.14', 0]
['+0.09', '-0.03', '-0.08', '-0.18', 1]
['+0.09', '-0.23', '-0.08', '+0.09', 0]
['+0.09', '-0.03', '-0.08', '-0.23', 1]
['+0.02', '+0.23', '+0.00', '-0.24', 1]
['+0.03', '+0.03', '-0.00', '+0.05', 0]
['+0.03', '+0.23', '-0.00', '-0.25', 1]
['+0.03', '+0.03', '-0.01', '+0.05', 0]
['+0.03', '+0.23', '-0.01', '-0.25', 1]
['+0.04', '+0.03', '-0.01', '+0.04', 0]
['+0.04', '+0.23', '-0.01', '-0.25', 1]
['+0.04', '+0.03', '-0.02', '+0.04', 0]
['+0.04', '+0.23', '-0.01', '-0.26', 1]
['+0.05', '+0.03', '-0.02', '+0.03', 0]
['+0.05', '+0.23', '-0.02', '-0.27', 1]
['+0.05', '+0.03', '-0.02', '+0.01', 0]
['+0.06', '+0.23', '-0.02', '-0.29', 1]
['+0.06', '+0.03', '-0.03', '-0.00', 0]
['+0.06', '+0.23', '-0.03', '-0.30', 1]
['+0.07', '+0.03', '-0.04', '-0.02', 0]
['+0.07', '+0.23', '-0.04', '-0.32', 1]
['+0.07', '+0.04', '-0.04', '-0.04', 0]
['+0.07', '-0.16', '-0.04', '+0.24', 0]
['+0.07', '+0.04', '-0.04', '-0.07', 1]
['+0.07', '-0.16', '-0.04', '+0.21', 0]
['+0.07', '+0.04', '-0.04', '-0.10', 1]
['+0.07', '-0.16', '-0.04', '+0.19', 0]
['+0.06', '+0.04', '-0.03', '-0.12', 1]
['+0.06', '-0.16', '-0.04', '+0.16', 0]
['+0.06', '+0.04', '-0.03', '-0.14', 1]
['+0.06', '-0.15', '-0.04', '+0.14', 0]
['+0.06', '+0.04', '-0.03', '-0.16', 1]
['+0.06', '-0.15', '-0.04', '+0.12', 0]
['+0.06', '+0.04', '-0.03', '-0.19', 1]
['+0.06', '-0.15', '-0.04', '+0.10', 0]
['+0.05', '+0.04', '-0.04', '-0.21', 1]
['+0.05', '-0.15', '-0.04', '+0.07', 0]
['+0.05', '+0.04', '-0.04', '-0.23', 1]
['+0.05', '-0.15', '-0.04', '+0.05', 0]
['+0.05', '+0.05', '-0.04', '-0.26', 1]
['+0.05', '-0.15', '-0.05', '+0.02', 0]
['+0.05', '-0.34', '-0.05', '+0.30', 0]
['+0.04', '-0.15', '-0.04', '-0.01', 1]
['+0.04', '-0.34', '-0.04', '+0.27', 0]
['+0.03', '-0.15', '-0.04', '-0.04', 1]
['+0.03', '-0.34', '-0.04', '+0.24', 0]
['+0.02', '-0.15', '-0.03', '-0.06', 1]
['+0.02', '-0.34', '-0.03', '+0.22', 0]
['+0.01', '-0.14', '-0.03', '-0.08', 1]
['+0.01', '-0.34', '-0.03', '+0.20', 0]
['+0.00', '-0.14', '-0.03', '-0.10', 1]
['-0.00', '-0.34', '-0.03', '+0.18', 0]
['-0.01', '-0.14', '-0.03', '-0.12', 1]
['-0.01', '-0.34', '-0.03', '+0.17', 0]
['-0.02', '-0.14', '-0.02', '-0.13', 1]
['-0.02', '-0.34', '-0.03', '+0.15', 0]
['-0.03', '-0.14', '-0.02', '-0.15', 1]
['-0.03', '-0.34', '-0.03', '+0.13', 0]
['-0.04', '-0.14', '-0.02', '-0.17', 1]
['-0.04', '-0.34', '-0.03', '+0.12', 0]
['-0.05', '-0.14', '-0.03', '-0.18', 1]
['-0.05', '-0.33', '-0.03', '+0.10', 0]
['-0.06', '-0.14', '-0.03', '-0.20', 1]
['-0.06', '-0.33', '-0.03', '+0.08', 0]
['-0.06', '-0.14', '-0.03', '-0.22', 1]
['-0.07', '-0.33', '-0.03', '+0.07', 0]
['-0.07', '-0.53', '-0.03', '+0.35', 0]
['-0.08', '-0.33', '-0.02', '+0.05', 1]
['-0.09', '-0.53', '-0.02', '+0.33', 0]
['-0.10', '-0.33', '-0.02', '+0.03', 1]
['-0.11', '-0.53', '-0.02', '+0.32', 0]
['-0.12', '-0.33', '-0.01', '+0.02', 1]
['-0.13', '-0.53', '-0.01', '+0.31', 0]
['-0.14', '-0.33', '-0.00', '+0.01', 1]
['-0.14', '-0.53', '-0.00', '+0.30', 0]
['-0.15', '-0.33', '+0.00', '+0.01', 1]
['-0.16', '-0.53', '+0.00', '+0.30', 0]
['-0.17', '-0.33', '+0.01', '+0.01', 1]
['-0.18', '-0.53', '+0.01', '+0.31', 0]
['-0.19', '-0.33', '+0.02', '+0.02', 1]
['-0.19', '-0.53', '+0.02', '+0.31', 0]
['-0.20', '-0.33', '+0.02', '+0.03', 1]
['-0.21', '-0.53', '+0.02', '+0.33', 0]
['-0.22', '-0.33', '+0.03', '+0.04', 1]
['-0.23', '-0.53', '+0.03', '+0.34', 0]
['-0.24', '-0.33', '+0.04', '+0.06', 1]
['-0.25', '-0.53', '+0.04', '+0.36', 0]
['-0.26', '-0.33', '+0.04', '+0.08', 1]
['-0.26', '-0.14', '+0.05', '-0.20', 1]
['-0.27', '-0.34', '+0.04', '+0.11', 0]
['-0.27', '-0.14', '+0.04', '-0.17', 1]
['-0.28', '-0.34', '+0.04', '+0.14', 0]
['-0.28', '-0.14', '+0.04', '-0.14', 1]
['-0.28', '-0.34', '+0.04', '+0.17', 0]
['-0.29', '-0.14', '+0.04', '-0.11', 1]
['-0.29', '-0.34', '+0.04', '+0.19', 0]
['-0.30', '-0.14', '+0.05', '-0.09', 1]
['-0.30', '-0.34', '+0.04', '+0.22', 0]
['-0.31', '-0.15', '+0.05', '-0.06', 1]
['-0.31', '-0.34', '+0.05', '+0.25', 0]
['-0.32', '-0.15', '+0.05', '-0.03', 1]
['-0.32', '-0.34', '+0.05', '+0.28', 0]
['-0.33', '-0.15', '+0.06', '+0.01', 1]
['-0.33', '-0.34', '+0.06', '+0.32', 0]
['-0.34', '-0.15', '+0.06', '+0.04', 1]
['-0.34', '+0.04', '+0.07', '-0.23', 1]
['-0.34', '-0.15', '+0.06', '+0.08', 0]
['-0.35', '+0.04', '+0.06', '-0.19', 1]
['-0.34', '-0.15', '+0.06', '+0.12', 0]
['-0.35', '+0.04', '+0.06', '-0.15', 1]
['-0.35', '-0.16', '+0.06', '+0.16', 0]
['-0.35', '+0.04', '+0.06', '-0.11', 1]
['-0.35', '-0.16', '+0.06', '+0.20', 0]
['-0.35', '+0.04', '+0.06', '-0.08', 1]
['-0.35', '-0.16', '+0.06', '+0.24', 0]
['-0.35', '+0.04', '+0.07', '-0.04', 1]
['-0.35', '+0.23', '+0.07', '-0.31', 1]
['-0.35', '+0.03', '+0.06', '+0.00', 0]
['-0.35', '+0.23', '+0.06', '-0.27', 1]
['-0.34', '+0.03', '+0.05', '+0.04', 0]
['-0.34', '+0.23', '+0.05', '-0.23', 1]
['-0.34', '+0.03', '+0.05', '+0.08', 0]
['-0.34', '+0.22', '+0.05', '-0.20', 1]
['-0.33', '+0.03', '+0.05', '+0.11', 0]
['-0.33', '+0.22', '+0.05', '-0.17', 1]
['-0.33', '+0.03', '+0.05', '+0.14', 0]
['-0.33', '+0.22', '+0.05', '-0.14', 1]
['-0.32', '+0.03', '+0.05', '+0.17', 0]
['-0.32', '+0.22', '+0.05', '-0.11', 1]
['-0.32', '+0.02', '+0.05', '+0.20', 0]
['-0.32', '+0.22', '+0.05', '-0.08', 1]
['-0.31', '+0.41', '+0.05', '-0.36', 1]
['-0.31', '+0.22', '+0.04', '-0.05', 0]
['-0.30', '+0.41', '+0.04', '-0.33', 1]
['-0.29', '+0.22', '+0.04', '-0.02', 0]
['-0.29', '+0.41', '+0.03', '-0.30', 1]
['-0.28', '+0.22', '+0.03', '+0.00', 0]
['-0.28', '+0.41', '+0.03', '-0.28', 1]
['-0.27', '+0.21', '+0.02', '+0.02', 0]
['-0.26', '+0.41', '+0.02', '-0.27', 1]
['-0.26', '+0.21', '+0.02', '+0.03', 0]
['-0.25', '+0.41', '+0.02', '-0.25', 1]
['-0.24', '+0.21', '+0.01', '+0.04', 0]
['-0.24', '+0.41', '+0.01', '-0.24', 1]
['-0.23', '+0.21', '+0.01', '+0.05', 0]
['-0.23', '+0.41', '+0.01', '-0.24', 1]
['-0.22', '+0.21', '+0.01', '+0.06', 0]
['-0.21', '+0.41', '+0.01', '-0.23', 1]
['-0.21', '+0.21', '+0.00', '+0.06', 0]
['-0.20', '+0.41', '+0.00', '-0.23', 1]
['-0.19', '+0.21', '-0.00', '+0.07', 0]
['-0.19', '+0.41', '+0.00', '-0.23', 1]
['-0.18', '+0.21', '-0.00', '+0.07', 0]
['-0.18', '+0.41', '-0.00', '-0.23', 1]
['-0.17', '+0.21', '-0.01', '+0.06', 0]
['-0.16', '+0.41', '-0.01', '-0.23', 1]
['-0.16', '+0.21', '-0.01', '+0.06', 0]
['-0.15', '+0.41', '-0.01', '-0.24', 1]
['-0.14', '+0.21', '-0.01', '+0.05', 0]
['-0.14', '+0.41', '-0.01', '-0.24', 1]
['-0.13', '+0.21', '-0.02', '+0.04', 0]
['-0.13', '+0.41', '-0.02', '-0.25', 1]
['-0.12', '+0.21', '-0.02', '+0.03', 0]
